 11_TP10_1	 11_TP10_2	 11_TP10_3	 11_TP11_1	 11_TP11_2	 11_TP11_3	 11_TP12_1	 11_TP12_2	 11_TP12_3	 11_TP14_1	 11_TP14_2	 11_TP14_3	 11_TP15_1	 11_TP15_2	 11_TP15_3	 11_TP16_1	 11_TP16_2	 11_TP16_3	 11_TP5_1	 11_TP5_2	 11_TP5_3	 11_TP6_1	 11_TP6_2	 11_TP6_3	 11_TP7_1	 11_TP7_2	 11_TP7_3	 11_TP9_1	 11_TP9_2	 11_TP9_3	 12_TP10_1	 12_TP10_2	 12_TP10_3	 12_TP11_1	 12_TP11_2	 12_TP11_3	 12_TP12_1	 12_TP12_2	 12_TP12_3	 12_TP14_1	 12_TP14_2	 12_TP14_3	 12_TP15_1	 12_TP15_2	 12_TP15_3	 12_TP16_1	 12_TP16_2	 12_TP16_3	 12_TP5_1	 12_TP5_2	 12_TP5_3	 12_TP6_1	 12_TP6_2	 12_TP6_3	 12_TP7_1	 12_TP7_2	 12_TP7_3	 12_TP9_1	 12_TP9_2	 12_TP9_3	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	C	N	N	N	N	N	N	N	N	N	N	N	T	T	T
#!{C:Grouping1}11_TP10	11_TP10	11_TP10	11_TP11	11_TP11	11_TP11	11_TP12	11_TP12	11_TP12	11_TP14	11_TP14	11_TP14	11_TP15	11_TP15	11_TP15	11_TP16	11_TP16	11_TP16	11_TP5	11_TP5	11_TP5	11_TP6	11_TP6	11_TP6	11_TP7	11_TP7	11_TP7	11_TP9	11_TP9	11_TP9	12_TP10	12_TP10	12_TP10	12_TP11	12_TP11	12_TP11	12_TP12	12_TP12	12_TP12	12_TP14	12_TP14	12_TP14	12_TP15	12_TP15	12_TP15	12_TP16	12_TP16	12_TP16	12_TP5	12_TP5	12_TP5	12_TP6	12_TP6	12_TP6	12_TP7	12_TP7	12_TP7	12_TP9	12_TP9	12_TP9																	
18.225622177124	18.237154006958	18.2288665771484	18.4224681854248	0	0	18.1414585113525	0	0	18.3412590026855	0	18.194314956665	18.4119167327881	0	18.2954006195068	18.4934177398682	0	18.178840637207	18.6131706237793	18.2709331512451	0	18.3635864257813	18.4565544128418	18.3535003662109	18.2317733764648	18.4117088317871	0	0	0	0	0	17.8987083435059	0	0	18.4255428314209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3118095397949	0	0	0	0	0	0				2	2	2	14.7	14.7	14.7	23.9	0	69.899	14011000	121	Cre02.g096150.t1.2	Cre02.g096150.t1.2	178
19.7590618133545	19.6686153411865	19.9328670501709	19.6932277679443	19.5754795074463	19.8505344390869	19.6980018615723	19.7951583862305	19.5700225830078	19.7209548950195	18.8284530639648	19.3347492218018	19.3512802124023	19.6652526855469	19.4641742706299	19.0569553375244	18.9498901367188	19.3816947937012	20.1872501373291	19.8866138458252	19.9986572265625	20.0900344848633	19.8666362762451	19.9850978851318	19.9520530700684	19.7471446990967	20.0287742614746	19.867073059082	19.7196865081787	19.7783794403076	20.3697547912598	20.1062297821045	20.0875759124756	20.558801651001	19.552906036377	20.4804000854492	0	19.9348831176758	20.4229602813721	20.3612117767334	19.9150428771973	20.0839462280273	20.3349456787109	20.5082359313965	20.1372108459473	20.5895748138428	19.9483509063721	20.1156578063965	20.7802867889404	0	20.3878498077393	20.1128616333008	20.2878246307373	20.522481918335	20.2821788787842	20.5037784576416	0	20.2179775238037	19.7326774597168	20.2982692718506				5	5	5	40	40	40	18.074	0	79.239	49673000	165	Cre02.g097400.t1.2	Cre02.g097400.t1.2	179
16.3858127593994	16.6029739379883	16.5412483215332	16.5504913330078	0	15.5330257415771	0	16.3698863983154	0	0	16.5325393676758	16.4386291503906	16.0728645324707	15.7101335525513	16.2243022918701	16.1182117462158	16.3518714904785	16.1223430633545	16.4883575439453	0	16.5498905181885	0	16.8287315368652	0	16.6394824981689	16.7146472930908	16.2630672454834	0	0	16.8101444244385	17.0167217254639	17.013671875	0	16.5171012878418	16.9540138244629	16.5512886047363	16.9999771118164	16.5835819244385	16.9475231170654	0	16.9184665679932	16.7642230987549	16.8485488891602	0	16.6225662231445	16.7090034484863	0	16.6490592956543	0	0	0	16.6377849578857	17.3369941711426	16.0401191711426	17.0837917327881	0	0	0	0	16.9922523498535				3	3	3	14.2	14.2	14.2	31.224	0	24.447	4042800	49	Cre02.g097550.t1.2	Cre02.g097550.t1.2	180
21.093713760376	21.3586387634277	21.1561641693115	21.2847785949707	20.9712677001953	21.1694374084473	21.0655918121338	21.2140674591064	20.9063911437988	21.0377826690674	21.0306625366211	21.3422889709473	21.2291126251221	21.1778545379639	21.1415214538574	21.1305027008057	21.149543762207	21.1145153045654	20.9024963378906	21.0851802825928	21.1511554718018	21.2526893615723	20.8371505737305	20.9239749908447	20.4950199127197	20.944709777832	21.1214256286621	20.9817562103271	21.0765285491943	21.3005046844482	20.4501037597656	21.0297183990479	20.5192222595215	20.325532913208	20.809627532959	20.4690132141113	20.6817455291748	21.4449081420898	21.1563491821289	20.7393360137939	21.183500289917	20.353479385376	20.5908546447754	20.5092029571533	20.2938976287842	20.971549987793	20.9502735137939	20.3205852508545	21.1174983978271	0	20.8255519866943	20.9412021636963	20.6426219940186	21.0049095153809	19.900993347168	21.3201446533203	0	21.0994396209717	21.0549697875977	20.5311717987061				17	17	17	53.5	53.5	53.5	47.075	0	210.98	109880000	168	Cre02.g097900.t1.2	Cre02.g097900.t1.2	181
16.9413452148438	0	0	0	16.730655670166	0	0	17.0472946166992	0	17.1575832366943	0	16.9512844085693	0	0	0	16.8941555023193	0	0	0	0	0	16.9617214202881	16.9717464447021	0	17.0106163024902	0	0	0	16.9757804870605	0	0	0	0	17.1265640258789	0	0	0	0	17.2581062316895	0	0	0	0	0	0	0	0	0	0	0	17.1292839050293	0	0	0	0	0	0	0	0	0				2	2	2	8.3	8.3	8.3	36.091	0.0068729	14.72	2837100	7	Cre02.g098250.t1.2	Cre02.g098250.t1.2	182
17.8944511413574	17.7426776885986	17.811149597168	17.7844944000244	17.4243965148926	17.949462890625	17.4871482849121	17.9915332794189	17.4723892211914	17.6940441131592	17.7159214019775	17.517147064209	17.3558673858643	17.3950653076172	17.2069568634033	17.3373432159424	17.3881855010986	17.0210666656494	18.1592597961426	17.9774036407471	17.6076202392578	17.937557220459	17.874116897583	17.5813770294189	18.0930557250977	17.7850685119629	17.919282913208	17.6323986053467	18.0747261047363	17.335599899292	0	17.4356708526611	0	17.6026992797852	17.8372592926025	17.8693046569824	0	17.5794639587402	0	17.6202049255371	18.4467754364014	18.2471580505371	17.8967590332031	17.4556331634521	18.2569541931152	17.3714370727539	18.1832580566406	17.5452518463135	17.1587677001953	0	17.6002330780029	17.3547477722168	17.6232814788818	0	17.8436508178711	18.417407989502	0	17.4417610168457	17.7418880462646	17.1214122772217				6	6	6	17.7	17.7	17.7	50.068	0	40.432	10117000	54	Cre02.g098450.t1.2	Cre02.g098450.t1.2	183
19.6519165039063	19.6982746124268	19.6201515197754	19.778299331665	19.4211521148682	19.9934139251709	19.8094539642334	19.7987060546875	19.602409362793	19.303918838501	19.4772205352783	19.3069915771484	19.2744197845459	19.3438625335693	19.0846996307373	18.9544410705566	18.8776264190674	18.9526500701904	19.9806423187256	19.6974773406982	20.2282314300537	19.6489372253418	19.7386932373047	19.7135066986084	19.8108348846436	19.6013031005859	20.1270427703857	19.678689956665	19.913537979126	19.789852142334	19.6744022369385	20.0516548156738	19.7543239593506	19.8217887878418	19.8078994750977	19.3406505584717	19.7555618286133	20.1899070739746	19.7578907012939	19.8544521331787	20.2846660614014	20.1058464050293	19.6642284393311	19.9354591369629	19.5961418151855	19.7930946350098	19.3362979888916	20.0201168060303	19.3765754699707	0	19.9332981109619	19.9278411865234	20.2393474578857	20.0557651519775	20.3431034088135	20.24365234375	0	20.1741409301758	19.8052234649658	20.2134742736816				16	16	16	38.2	38.2	38.2	51.705	0	121.16	42666000	218	Cre02.g099850.t1.1	Cre02.g099850.t1.1	184
19.8748378753662	20.1586933135986	19.6663455963135	19.8774757385254	19.8808574676514	19.4301052093506	19.2908420562744	19.5520057678223	19.8589344024658	19.2110996246338	19.3429298400879	19.7134914398193	19.3517322540283	19.3660449981689	19.7427921295166	18.8199043273926	19.2193241119385	19.4540863037109	19.5122737884521	20.0682849884033	20.0699901580811	20.0367107391357	19.884693145752	20.2052631378174	19.7570934295654	19.922872543335	19.5956878662109	20.066577911377	19.4326553344727	19.9687404632568	19.9664878845215	20.2929992675781	19.9735126495361	19.8015022277832	19.994104385376	19.9246997833252	19.6832027435303	20.093391418457	20.3287143707275	19.6846771240234	20.2019176483154	19.9636688232422	20.0294494628906	19.985652923584	20.3243255615234	20.3753871917725	19.9303131103516	20.1907501220703	20.6825180053711	0	19.8929405212402	20.117561340332	20.0669727325439	19.9086360931396	20.0835571289063	20.3722019195557	0	20.0736560821533	20.0451354980469	20.4376621246338				11	11	11	39.3	39.3	39.3	23.944	0	106.91	44786000	275	Cre02.g101350.t1.2	Cre02.g101350.t1.2	186
18.949291229248	19.0121173858643	18.9138298034668	19.071117401123	19.3656826019287	19.0682067871094	19.1423320770264	19.3494663238525	19.4751625061035	19.42746925354	19.6610469818115	19.8987083435059	19.8970527648926	19.892183303833	19.7975673675537	19.899621963501	20.2218742370605	20.2879371643066	18.6118755340576	19.0432415008545	18.3878078460693	18.7782497406006	19.1231555938721	18.765552520752	18.9216957092285	19.0994911193848	18.5722999572754	18.9591464996338	18.9483509063721	18.7490768432617	18.4852638244629	18.8377819061279	19.1035690307617	18.8069705963135	18.8822021484375	18.3096809387207	18.4783668518066	18.4713573455811	17.8880424499512	17.8630847930908	18.717830657959	17.3846492767334	17.869966506958	18.1226768493652	18.0505390167236	18.6517601013184	18.8443565368652	18.219820022583	18.1666831970215	0	18.9035415649414	18.3159713745117	19.0844917297363	18.856351852417	16.4589195251465	18.0347766876221	0	18.1563987731934	19.3264560699463	18.695405960083				18	18	18	17.1	17.1	17.1	189.75	0	144.56	28542000	173	Cre02.g101400.t1.2	Cre02.g101400.t1.2	187
20.4554309844971	20.0777015686035	20.2684230804443	19.9063625335693	19.9730911254883	19.9523372650146	19.9985179901123	19.9774303436279	20.058012008667	19.5931911468506	20.052848815918	19.8401660919189	19.7510566711426	20.0249938964844	19.6671257019043	20.0829086303711	19.8311767578125	19.8087787628174	20.4728851318359	20.1294345855713	20.4954109191895	20.4924793243408	20.4080028533936	19.8997116088867	20.6531600952148	20.3242149353027	20.3867969512939	20.2545356750488	20.708345413208	19.4082088470459	20.1003398895264	19.3623676300049	19.7776889801025	20.5059127807617	20.4366474151611	20.2109813690186	20.6703796386719	20.1574611663818	20.5341205596924	20.2158451080322	20.459939956665	20.3710327148438	20.2620124816895	20.3409328460693	19.7864418029785	20.0259399414063	20.20871925354	20.4954109191895	19.6706218719482	0	19.8880558013916	19.8492221832275	20.0476665496826	19.8459796905518	20.1594333648682	20.2339744567871	0	19.7580223083496	20.0133171081543	20.2288188934326				14	14	14	51.3	51.3	51.3	20.978	0	99.582	53800000	199	Cre02.g102250.t1.2	Cre02.g102250.t1.2	189
17.82301902771	17.7350940704346	17.9317417144775	18.3051891326904	17.8582363128662	18.0190582275391	18.0609703063965	18.2814769744873	18.1336040496826	18.193977355957	18.2773513793945	17.6765899658203	17.2724838256836	17.2447910308838	17.8665904998779	18.3184452056885	17.976676940918	17.4183959960938	18.1958045959473	18.1090660095215	18.0659732818604	18.0370311737061	18.1748485565186	17.8123397827148	18.2352390289307	18.4090175628662	17.8733367919922	18.4267311096191	17.6938400268555	17.9242210388184	18.1755790710449	18.4166660308838	18.3622608184814	18.3786926269531	18.5400371551514	17.8360252380371	18.4071922302246	18.110034942627	18.2039031982422	18.1803455352783	18.5639476776123	18.692512512207	18.2341632843018	17.8614501953125	18.1692790985107	17.6364402770996	18.0580654144287	18.4260768890381	18.4659099578857	0	18.0906295776367	18.4211940765381	17.6555023193359	18.2130470275879	17.6935005187988	17.5592136383057	0	18.0663948059082	18.1431045532227	18.1915225982666				8	8	8	30.4	30.4	30.4	43.725	0	69.422	13527000	135	Cre02.g104900.t1.2	Cre02.g104900.t1.2	192
20.0762672424316	20.1113338470459	20.0978984832764	20.0822582244873	20.1855583190918	20.0821285247803	20.2657928466797	20.42746925354	20.2737827301025	20.1743850708008	19.908182144165	19.8922424316406	19.3532848358154	19.8255672454834	19.8021984100342	19.6186656951904	19.8861522674561	19.8335571289063	19.9834270477295	20.1247730255127	20.2146606445313	20.2538433074951	20.2315158843994	19.9469242095947	20.2243499755859	20.137336730957	19.8191719055176	20.2537269592285	19.9954853057861	19.814359664917	20.2926635742188	20.2344436645508	20.2109813690186	20.0838165283203	20.0268859863281	20.1511554718018	20.1118431091309	20.2107429504395	20.4332885742188	20.4661273956299	20.3587455749512	20.1054630279541	20.5034885406494	20.5096855163574	20.2600612640381	20.0384521484375	19.9506301879883	20.4460697174072	19.6494274139404	0	20.0685482025146	20.0914554595947	20.4066543579102	20.1118431091309	20.4239864349365	20.4556331634521	0	20.0052509307861	0	20.4319629669189				10	10	10	61.3	61.3	61.3	16.997	0	95.478	53751000	327	Cre02.g106600.t1.2	Cre02.g106600.t1.2	193
17.9565124511719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8573246002197	0	0	17.9826488494873	0	17.9871520996094	0	0	0	0	0	0	18.0114345550537	0	0	0	0	17.9921417236328	17.7564258575439	0	0	0	17.9706783294678	0	0	17.7925872802734	17.8561706542969	0	0	17.9075355529785	0	0	0	0	0	18.3785667419434	18.0618133544922	0	0	0	0	17.974100112915				5	5	5	19.8	19.8	19.8	37.906	0	53.01	7895900	26	Cre02.g107300.t1.2	Cre02.g107300.t1.2	195
17.3539733886719	17.3152198791504	17.6461086273193	17.4496002197266	17.3935585021973	17.449520111084	17.4120407104492	17.5893001556396	17.3882694244385	17.4026622772217	16.9774589538574	0	16.9754447937012	17.4356708526611	17.2627010345459	17.116039276123	17.0853481292725	0	17.5150680541992	17.0065670013428	0	17.202564239502	17.3640995025635	17.0312271118164	17.3991603851318	17.3321933746338	17.5501461029053	17.5090484619141	17.5784320831299	17.4031620025635	17.3310565948486	16.8978214263916	0	17.8115882873535	17.4252166748047	17.681676864624	18.0073890686035	17.4650726318359	17.786153793335	0	0	17.773717880249	0	0	0	17.8988265991211	0	17.3691368103027	17.4095573425293	0	17.3173427581787	17.8832168579102	17.04612159729	17.4270992279053	18.0201988220215	17.289514541626	0	17.4748458862305	17.5893726348877	0				4	4	4	39.6	39.6	39.6	15.185	0	45.639	7563200	94	Cre02.g108450.t1.2	Cre02.g108450.t1.2	196
18.7894706726074	18.9480075836182	18.8799610137939	18.6818828582764	18.4519348144531	18.8239822387695	18.6239948272705	18.8669528961182	18.6705532073975	18.5367774963379	18.4818782806396	18.5356407165527	18.5898494720459	18.3068809509277	18.4720726013184	18.2715263366699	18.324348449707	18.4649925231934	18.9707622528076	18.9008903503418	18.7103481292725	19.123384475708	18.9175357818604	19.1928234100342	19.2055492401123	18.8369197845459	18.9569664001465	18.9134216308594	19.1113605499268	18.7964267730713	18.6964244842529	18.5382957458496	18.6197032928467	18.5781002044678	19.0788497924805	19.1380615234375	18.8157215118408	19.2028751373291	18.3618755340576	18.8604202270508	18.9645729064941	18.7765808105469	18.9332408905029	18.7097778320313	18.6685810089111	18.9055976867676	18.6572132110596	18.7605247497559	18.2918548583984	0	18.6337471008301	0	19.0478000640869	18.0164489746094	18.2420482635498	18.9889011383057	0	18.9485492706299	18.9522228240967	19.1096267700195				7	7	7	39.9	39.9	39.9	19.154	0	48.737	21485000	136	Cre02.g108850.t1.2	Cre02.g108850.t1.2	197
18.3030052185059	18.6542453765869	18.3692226409912	18.5042839050293	18.656795501709	18.8245735168457	18.7513027191162	18.8691844940186	18.6957111358643	18.4850273132324	18.7859306335449	18.5687427520752	0	18.4183559417725	18.7012729644775	18.9620609283447	18.6636905670166	18.6642112731934	19.2120494842529	18.4061145782471	18.6258869171143	18.8052711486816	18.8700275421143	18.9386787414551	18.9062747955322	19.1558303833008	18.5817089080811	18.6434688568115	18.7351589202881	18.4189319610596	18.7439270019531	18.6685104370117	18.7646770477295	18.387638092041	19.0746479034424	0	18.2308826446533	19.0882244110107	19.4607791900635	0	0	0	18.9327507019043	17.8384895324707	18.7042484283447	0	18.6923427581787	18.5668869018555	18.8426704406738	0	0	19.0946559906006	19.1064605712891	18.7897243499756	19.0300693511963	19.2474136352539	0	18.1772346496582	0	18.7908382415771				9	9	9	54.9	54.9	54.9	26.62	0	78.994	20341000	80	Cre02.g111450.t1.2	Cre02.g111450.t1.2	198
17.7037410736084	17.7812309265137	17.5892276763916	17.286449432373	18.2102432250977	18.2328510284424	18.1010322570801	18.0337562561035	18.0040454864502	17.5574932098389	17.982982635498	18.0010223388672	0	17.9028930664063	17.6892738342285	17.5201435089111	16.7175960540771	17.2998332977295	18.2685146331787	17.4655513763428	17.8037281036377	17.2164611816406	17.953218460083	17.7436637878418	17.7276020050049	17.8931465148926	18.0994911193848	17.4535446166992	17.6118030548096	17.4334716796875	17.6389865875244	17.5457038879395	0	17.6985969543457	18.211669921875	18.1534824371338	18.1759204864502	18.2597160339355	18.2323837280273	18.3962364196777	17.7692050933838	18.1958045959473	17.4841613769531	18.4809722900391	18.2899646759033	18.6815738677979	18.0167217254639	18.1400108337402	18.1093196868896	0	18.1683006286621	18.4286136627197	17.1716270446777	17.1281757354736	17.6292705535889	18.045482635498	0	18.5853080749512	18.0303649902344	17.7835350036621				7	7	7	15.5	15.5	15.5	45.549	0	53.742	11664000	99	Cre02.g111800.t1.2	Cre02.g111800.t1.2	199
20.422550201416	20.4380683898926	20.500768661499	20.8146419525146	20.7535228729248	20.7506637573242	21.0270881652832	20.8674812316895	20.6162071228027	21.2835369110107	21.4278259277344	21.5174922943115	21.6663970947266	21.544864654541	21.4655303955078	21.6722373962402	21.6403732299805	21.93337059021	20.6374130249023	20.2767372131348	20.4881687164307	20.60693359375	20.6196155548096	20.4891510009766	20.6343154907227	20.4178199768066	20.4601402282715	20.7481269836426	20.7357044219971	20.5979614257813	20.4678211212158	20.2452793121338	19.8947467803955	20.1915950775146	20.28489112854	20.5209484100342	20.7823677062988	20.5150871276855	20.8637046813965	20.3890056610107	20.3804702758789	20.7483730316162	20.1955642700195	20.4943351745605	20.3877429962158	20.3437538146973	0	20.3900547027588	20.5754241943359	0	20.5905799865723	20.7575168609619	19.5885314941406	21.0802421569824	20.357349395752	20.6142311096191	0	20.4417209625244	19.1372108459473	20.3702869415283				14	14	14	38	38	38	54.5	0	190.08	90222000	317	Cre02.g113200.t1.1	Cre02.g113200.t1.1	200
0	0	17.6236381530762	17.2028503417969	17.3994941711426	17.0405673980713	17.2061939239502	16.8447551727295	17.4694519042969	0	17.4381904602051	0	0	17.8257541656494	0	17.9726428985596	17.7365474700928	17.4359149932861	0	0	17.7878761291504	17.2642593383789	17.6627521514893	17.9228286743164	17.8331241607666	18.0439357757568	0	0	17.949462890625	0	0	17.2079105377197	0	0	17.7943649291992	17.1965255737305	0	0	17.4548301696777	0	17.4364032745361	17.2052402496338	0	0	0	18.2094821929932	17.4185600280762	17.5944843292236	17.562198638916	0	0	0	0	0	17.4279174804688	18.1417083740234	0	17.228443145752	0	0				4	4	4	24.9	24.9	24.9	18.964	0	30.576	6651100	48	Cre02.g114450.t1.2	Cre02.g114450.t1.2	202
21.3995780944824	21.7646617889404	21.5979156494141	21.6999855041504	21.9965896606445	21.5061550140381	21.5062999725342	21.9841575622559	21.4997959136963	21.996072769165	21.885950088501	21.9123973846436	22.1437950134277	22.1340484619141	22.1761512756348	22.2444667816162	22.2689094543457	22.2175331115723	21.3299732208252	21.5793895721436	21.445463180542	21.4977989196777	21.9287166595459	21.464183807373	21.4482898712158	21.6905117034912	21.3531551361084	21.648998260498	21.1991634368896	21.6588363647461	21.765308380127	21.97389793396	21.6163425445557	21.6230125427246	21.523344039917	21.5668125152588	21.5039730072021	21.8080558776855	21.3821601867676	21.3843746185303	21.2378311157227	21.1154670715332	21.6100006103516	21.7225494384766	21.2790641784668	21.6665706634521	21.3707656860352	21.2034130096436	21.9974174499512	0	21.4975070953369	21.8419170379639	21.9822788238525	22.0174350738525	21.5866451263428	21.5756092071533	0	21.7910614013672	21.6831188201904	21.7162818908691				10	10	10	63.1	63.1	63.1	21.642	0	217.78	171260000	491	Cre02.g114600.t1.2	Cre02.g114600.t1.2	203
20.2379474639893	20.1189556121826	20.3379955291748	20.4521160125732	20.0240459442139	20.3644218444824	20.2120494842529	20.3741130828857	20.3687953948975	20.0681533813477	19.7272186279297	19.7328090667725	20.0109977722168	20.2086009979248	20.1345825195313	19.7639808654785	19.7388248443604	20.0431346893311	20.547737121582	20.458137512207	20.6123428344727	20.5497131347656	20.5567455291748	20.6571788787842	20.3159503936768	20.2236442565918	20.3985347747803	20.4242935180664	20.4485931396484	20.1940021514893	20.4426326751709	20.9792461395264	19.8570671081543	20.9936218261719	20.6803741455078	20.898811340332	20.6750411987305	20.5745010375977	21.0481338500977	20.5481147766113	20.9770107269287	20.9539012908936	20.6131534576416	20.7808475494385	20.6341381072998	20.2172660827637	20.6598815917969	20.791618347168	19.4702663421631	0	20.6698608398438	20.6497440338135	20.8446006774902	20.9298362731934	20.3179378509521	20.9441375732422	0	20.6763324737549	20.2660217285156	20.7480449676514				9	9	9	44.9	44.9	44.9	16.391	0	73.079	71863000	154	Cre02.g115200.t1.2	Cre02.g115200.t1.2	204
22.4836502075195	22.5745239257813	22.5903053283691	22.4824695587158	22.7139568328857	22.5761871337891	22.4674472808838	22.6216735839844	22.5817356109619	22.7371292114258	22.8793849945068	22.7851848602295	22.9708290100098	23.22776222229	23.0450191497803	22.9542388916016	22.896484375	23.0519866943359	22.4730587005615	22.4901294708252	22.5032939910889	22.5344295501709	22.6292972564697	22.5327186584473	22.5201091766357	22.6975708007813	22.5947303771973	22.526403427124	22.6915969848633	22.4276218414307	22.4126358032227	22.7160511016846	22.4532470703125	22.7252349853516	22.8103141784668	22.8497638702393	22.5589656829834	22.8403816223145	22.7082824707031	22.4226264953613	22.8901138305664	22.4829864501953	22.5901908874512	22.5495948791504	22.5628356933594	22.4897632598877	22.4141578674316	22.6676979064941	22.4360866546631	0	22.3754940032959	22.3570556640625	22.4694366455078	22.5219554901123	22.4895915985107	22.6896362304688	0	22.5996646881104	22.4537239074707	22.7055015563965				26	26	26	50.1	50.1	50.1	61.514	0	323.31	321700000	998	Cre02.g116750.t2.1;Cre02.g116750.t1.1	Cre02.g116750.t2.1;Cre02.g116750.t1.1	206
19.4711399078369	19.4000587463379	19.4611206054688	19.3922595977783	19.4887771606445	19.6954727172852	19.5455341339111	19.7485198974609	19.7461929321289	19.2452564239502	19.4699668884277	19.2806396484375	18.9074478149414	19.7470779418945	18.8291645050049	18.8961372375488	18.6576671600342	18.3650417327881	19.7351932525635	19.2443027496338	19.7429237365723	19.3468952178955	19.5641899108887	19.6724872589111	19.4515724182129	19.591968536377	19.8028125762939	19.5955963134766	19.978687286377	19.5650463104248	19.6717109680176	19.679651260376	19.3190631866455	19.3126754760742	19.2520656585693	19.4297180175781	19.4533424377441	19.5924243927002	19.7512035369873	19.4346523284912	19.3461151123047	19.4686946868896	19.3717765808105	19.6639862060547	19.5044784545898	19.911563873291	19.2162017822266	19.3379535675049	19.320276260376	0	19.2722797393799	19.4877967834473	19.1445732116699	19.2143516540527	19.9775714874268	19.1159114837646	0	19.9920310974121	19.2295703887939	19.8925094604492				9	9	9	45.7	45.7	45.7	11.744	0	75.379	35039000	188	Cre02.g118950.t1.2	Cre02.g118950.t1.2	208
0	0	0	0	0	17.3920497894287	17.4189720153809	18.4872283935547	0	17.7072505950928	19.0815296173096	0	0	16.8124027252197	0	0	17.6635856628418	0	18.9332408905029	0	15.8538942337036	0	16.4159889221191	16.8579330444336	0	0	0	15.8750534057617	0	0	17.2539577484131	0	0	0	0	16.5963649749756	0	0	0	0	0	0	0	16.744255065918	17.4493579864502	17.832878112793	18.2323837280273	17.6475143432617	0	0	18.7317161560059	0	0	16.4457416534424	0	0	0	0	0	0				3	3	3	56.3	56.3	56.3	9.9474	0.00095877	18.841	6150800	32	Cre02.g119550.t1.2	Cre02.g119550.t1.2	209
20.7734603881836	20.7128868103027	20.8512516021729	20.7526264190674	21.1110801696777	21.5012531280518	21.5268821716309	21.6090545654297	21.6451759338379	21.5597820281982	21.8643474578857	21.7074203491211	21.8146018981934	21.7286224365234	21.5806312561035	21.915246963501	22.0041542053223	21.8439502716064	21.2239379882813	21.0018882751465	20.6057586669922	20.9690914154053	21.0866050720215	20.4127635955811	21.2738952636719	20.7166595458984	20.6599674224854	20.6913204193115	21.2166156768799	20.7663612365723	21.313793182373	21.2289352416992	21.0266819000244	21.4266490936279	21.6157131195068	21.237771987915	21.8153839111328	22.0026798248291	21.0762672424316	21.2984371185303	21.7486190795898	21.8151893615723	21.7160301208496	21.5895748138428	21.3951377868652	21.2153129577637	21.8302421569824	21.7289142608643	20.4480876922607	0	21.3723621368408	20.8955612182617	21.68701171875	20.8307437896729	20.9063911437988	21.1956844329834	0	21.7529525756836	21.0047035217285	21.4971160888672				9	9	9	42.2	42.2	42.2	20.647	0	261.15	133970000	425	Cre02.g120150.t1.2;Cre02.g120100.t1.2	Cre02.g120150.t1.2;Cre02.g120100.t1.2	211
17.9790229797363	17.8135929107666	18.3991603851318	18.6316528320313	17.9735412597656	18.1578788757324	18.0100688934326	17.9469528198242	18.1848564147949	17.5485668182373	17.4655513763428	17.0816078186035	17.5107479095459	0	17.0843105316162	0	0	0	17.0047035217285	17.3752593994141	17.3453350067139	17.4545879364014	17.575553894043	17.2582893371582	17.0712738037109	17.7692050933838	17.9644317626953	18.2128105163574	17.5774002075195	18.1659469604492	17.963077545166	18.4485931396484	0	18.18092918396	0	18.0670776367188	17.7620830535889	0	0	0	17.8656845092773	17.6168365478516	0	17.7296600341797	0	0	0	18.1732387542725	17.7769336700439	0	18.0296649932861	17.6164054870605	17.0709590911865	17.9515132904053	18.0600204467773	17.9995918273926	0	18.6624050140381	0	18.1185245513916				8	8	8	20.2	20.2	20.2	67.536	0	56.346	9869500	58	Cre02.g141400.t1.2	Cre02.g141400.t1.2	214
17.8754367828369	17.8817825317383	17.9250907897949	18.2216148376465	18.04905128479	17.8157215118408	17.4756393432617	18.0397109985352	18.1581764221191	18.2615528106689	17.7850685119629	17.7609157562256	18.178840637207	18.2517414093018	17.7426128387451	17.8557453155518	17.9719696044922	17.7553825378418	17.9793586730957	18.0244255065918	18.0214996337891	18.2604961395264	17.9098815917969	17.937385559082	17.9075946807861	17.976842880249	18.1766510009766	17.8666515350342	17.847448348999	17.864294052124	18.244047164917	17.759744644165	18.0466556549072	18.3312759399414	18.0595970153809	17.5273399353027	18.286584854126	18.3194160461426	18.234302520752	18.2334613800049	18.3031387329102	17.9202709197998	17.9348545074463	17.9140930175781	18.2192535400391	17.8310222625732	0	18.938102722168	17.6674728393555	0	18.1454944610596	17.8328151702881	18.119083404541	18.0106163024902	17.8869113922119	0	0	17.7753276824951	0	18.0379981994629				5	5	5	17.5	17.5	17.5	40.863	0	42.426	13254000	59	Cre02.g142146.t1.1	Cre02.g142146.t1.1	215
